Date,USD_Price,BTC_High,ETH_High,Gold_USD,SPX_High
2017-07-02,95.63,2514.280029,293.65,"1,242.3",2432.709961
2017-07-03,96.22,2595.0,284.82,"1,229.3",2439.169922
2017-07-04,96.22,2631.590088,282.0,"1,223.8",2439.169922
2017-07-05,96.29,2622.649902,273.89,"1,220.3",2434.899902
2017-07-06,95.8,2616.719971,274.0,"1,224.9",2424.280029
2017-07-07,96.01,2916.139893,266.56,"1,215.7",2426.919922
2017-07-08,96.01,2571.340088,248.0,"1,215.7",2426.919922
2017-07-09,96.01,2635.48999,253.31,"1,215.7",2426.919922
2017-07-10,96.02,2537.159912,240.33,"1,211.9",2432.0
2017-07-11,95.67,2413.469971,215.96,"1,211.1",2429.300049
2017-07-12,95.76,2423.709961,225.72,"1,218.8",2445.76001
2017-07-13,95.73,2425.219971,226.65,"1,218.9",2449.320068
2017-07-14,95.15,2363.25,207.5,"1,230.3",2463.540039
2017-07-15,95.15,2231.139893,198.52,"1,230.3",2463.540039
2017-07-16,95.15,2058.77002,171.86,"1,230.3",2463.540039
2017-07-17,95.13,2230.48999,191.52,"1,234.1",2462.820068
2017-07-18,94.6,2387.610107,262.99,"1,240.8",2460.919922
2017-07-19,94.78,2397.169922,246.8,"1,242.2",2473.830078
2017-07-20,94.31,2900.699951,236.09,"1,238.7",2477.620117
2017-07-21,93.86,2838.409912,237.97,"1,248.6",2472.540039
2017-07-22,93.86,2862.419922,237.43,"1,248.6",2472.540039
2017-07-23,93.86,2832.179932,235.93,"1,248.6",2472.540039
2017-07-24,93.98,2777.26001,230.61,"1,255.6",2473.100098
2017-07-25,94.05,2768.080078,226.56,"1,254.4",2481.23999
2017-07-26,93.67,2610.76001,209.0,"1,248.1",2481.689941
2017-07-27,93.86,2693.320068,206.88,"1,261.1",2484.040039
2017-07-28,93.26,2897.449951,203.98,"1,264.9",2473.530029
2017-07-29,93.26,2808.76001,209.81,"1,264.9",2473.530029
2017-07-30,93.26,2758.530029,210.0,"1,264.9",2473.530029
2017-07-31,92.86,2889.620117,202.98,"1,267.6",2477.959961
2017-08-01,93.04,2921.350098,232.0,"1,271.0",2478.51001
2017-08-02,92.84,2762.530029,228.91,"1,269.6",2480.379883
2017-08-03,92.84,2813.310059,228.72,"1,268.1",2476.030029
2017-08-04,93.54,2899.330078,227.65,"1,257.7",2480.0
2017-08-05,93.54,3290.01001,260.03,"1,257.7",2480.0
2017-08-06,93.54,3293.290039,271.87,"1,257.7",2480.0
2017-08-07,93.43,3397.679932,274.88,"1,258.0",2480.949951
2017-08-08,93.65,3484.850098,299.99,"1,261.8",2490.870117
2017-08-09,93.55,3422.76001,315.49,"1,271.1",2474.409912
2017-08-10,93.4,3453.449951,310.0,"1,284.4",2465.379883
2017-08-11,93.07,3679.719971,309.99,"1,286.1",2448.090088
2017-08-12,93.07,3949.919922,320.0,"1,286.1",2448.090088
2017-08-13,93.07,4208.390137,308.3,"1,286.1",2448.090088
2017-08-14,93.41,4325.129883,305.0,"1,282.3",2468.219971
2017-08-15,93.85,4455.970215,299.02,"1,270.3",2468.899902
2017-08-16,93.54,4381.22998,302.07,"1,272.8",2474.929932
2017-08-17,93.62,4484.700195,310.0,"1,285.2",2465.02002
2017-08-18,93.43,4370.129883,306.02,"1,295.8",2440.27002
2017-08-19,93.43,4243.259766,298.14,"1,295.8",2440.27002
2017-08-20,93.43,4196.290039,297.97,"1,295.8",2440.27002
2017-08-21,93.09,4109.140137,343.96,"1,292.9",2430.580078
2017-08-22,93.55,4128.759766,328.02,"1,284.2",2454.77002
2017-08-23,93.15,4255.779785,325.64,"1,286.7",2448.909912
2017-08-24,93.28,4376.390137,328.7,"1,289.0",2450.389893
2017-08-25,92.74,4455.700195,338.2,"1,285.3",2453.959961
2017-08-26,92.74,4379.279785,331.33,"1,285.3",2453.959961
2017-08-27,92.74,4416.589844,347.96,"1,285.3",2453.959961
2017-08-28,92.21,4403.930176,350.0,"1,285.3",2449.120117
2017-08-29,92.25,4625.680176,374.35,"1,318.7",2449.189941
2017-08-30,92.88,4626.52002,390.85,"1,308.5",2460.310059
2017-08-31,92.67,4736.049805,390.01,"1,311.8",2475.01001
2017-09-01,92.81,4892.009766,398.07,"1,320.4",2480.379883
2017-09-02,92.81,4975.040039,393.21,"1,320.4",2480.379883
2017-09-03,92.81,4714.080078,371.48,"1,320.4",2480.379883
2017-09-04,92.64,4591.629883,352.18,"1,333.1",2480.379883
2017-09-05,92.25,4427.839844,304.43,"1,335.6",2471.969971
2017-09-06,92.29,4617.25,341.24,"1,337.9",2469.639893
2017-09-07,91.66,4655.040039,340.0,"1,343.5",2468.620117
2017-09-08,91.35,4661.0,335.08,"1,346.3",2467.110107
2017-09-09,91.35,4308.819824,309.95,"1,346.3",2467.110107
2017-09-10,91.35,4245.439941,305.35,"1,346.3",2467.110107
2017-09-11,91.9,4261.669922,308.49,"1,334.2",2488.949951
2017-09-12,91.88,4344.649902,317.31,"1,326.5",2496.77002
2017-09-13,92.52,4131.97998,294.5,"1,327.6",2498.370117
2017-09-14,92.12,3920.600098,280.49,"1,324.6",2498.429932
2017-09-15,91.87,3733.449951,268.74,"1,322.9",2500.22998
2017-09-16,91.87,3808.840088,270.0,"1,322.9",2500.22998
2017-09-17,91.87,3664.810059,268.0,"1,322.9",2500.22998
2017-09-18,92.05,4079.22998,300.77,"1,312.1",2508.320068
2017-09-19,91.79,4094.070068,300.31,"1,309.6",2507.840088
2017-09-20,92.51,4031.389893,293.89,"1,311.3",2508.850098
2017-09-21,92.19,3916.419922,286.56,"1,292.1",2507.159912
2017-09-22,92.17,3758.27002,270.98,"1,294.8",2503.469971
2017-09-23,92.17,3819.209961,286.27,"1,294.8",2503.469971
2017-09-24,92.17,3796.149902,294.0,"1,294.8",2503.469971
2017-09-25,92.65,3950.25,297.27,"1,293.3",2502.540039
2017-09-26,92.97,3969.889893,295.52,"1,300.1",2503.51001
2017-09-27,93.36,4210.049805,311.72,"1,282.6",2511.75
2017-09-28,93.08,4279.310059,310.11,"1,283.4",2510.810059
2017-09-29,93.08,4214.629883,304.15,"1,283.1",2519.439941
2017-09-30,93.08,4358.430176,304.96,"1,283.1",2519.439941
2017-10-01,93.08,4403.740234,303.0,"1,283.1",2519.439941
2017-10-02,93.56,4470.22998,302.9,"1,273.7",2529.22998
2017-10-03,93.57,4432.470215,300.95,"1,271.3",2535.129883
2017-10-04,93.46,4352.310059,296.03,"1,274.3",2540.530029
2017-10-05,93.96,4362.640137,297.01,"1,274.5",2552.51001
2017-10-06,93.8,4413.27002,305.57,"1,261.8",2549.409912
2017-10-07,93.8,4443.879883,313.0,"1,261.8",2549.409912
2017-10-08,93.8,4624.140137,314.56,"1,261.8",2549.409912
2017-10-09,93.67,4878.709961,309.21,"1,278.8",2551.820068
2017-10-10,93.29,4922.169922,304.97,"1,291.4",2555.22998
2017-10-11,93.02,4873.72998,303.77,"1,289.3",2555.23999
2017-10-12,93.06,5446.910156,307.27,"1,290.3",2555.330078
2017-10-13,93.09,5840.299805,346.98,"1,299.6",2557.649902
2017-10-14,93.09,5837.700195,346.51,"1,299.6",2557.649902
2017-10-15,93.09,5852.47998,340.73,"1,299.6",2557.649902
2017-10-16,93.31,5776.22998,350.0,"1,303.3",2559.469971
2017-10-17,93.51,5800.350098,334.18,"1,284.8",2559.709961
2017-10-18,93.36,5603.819824,316.21,"1,280.2",2564.110107
